gh_num_commit_comments,gh_diff_files_added,gh_diff_tests_deleted,gh_diff_files_modified,gh_team_size,gh_diff_doc_files,gh_asserts_cases_per_kloc,gh_sloc,gh_is_pr,git_diff_src_churn,git_diff_test_churn,gh_num_issue_comments,gh_diff_other_files,gh_diff_files_deleted,gh_build_started_at,gh_test_cases_per_kloc,gh_diff_tests_added,gh_project_name,git_num_commits,gh_test_lines_per_kloc,gh_diff_src_files,gh_by_core_team_member,build_failed,gh_num_pr_comments,gh_num_commits_on_files_touched
0.0,0.0008546149205710838,0.0,0.002707678977580418,0.11290322580645161,0.0,0.0007936166264613113,0.00864303957851349,0,0.0,0.0,0.0,0.0021599357042395018,0.00011834319526627219,2013-03-27 15:59:20,0.0004604127636967243,0.0,CartoDB/cartodb,0.0,0.0004898874588318874,0.0,1,1.0,0.0,0.09907649602306091
0.0,0.0,0.0,0.0005415357955160836,0.11290322580645161,0.0,0.000793322203672785,0.008646247238405312,0,0.0,0.0,0.0,0.0002511553144464537,0.0,2013-03-27 17:26:59,0.0004602419557710334,0.0,CartoDB/cartodb,0.0,0.0004897057562142296,0.0,1,1.0,0.0,0.021939892168899803
0.0,0.0,0.0,0.00010830715910321672,0.11290322580645161,0.0,0.000793322203672785,0.008646247238405312,0,0.0,0.0,0.0,5.023106288929074e-05,0.0,2013-03-27 17:47:56,0.0004602419557710334,0.0,CartoDB/cartodb,0.0,0.0004897057562142296,0.0,1,1.0,0.0,0.0003202903966262745
0.0,0.0,0.0,0.00021661431820643344,0.11290322580645161,0.0,0.000792807489109281,0.008651860643216,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2013-03-27 17:49:27,0.000459943346660793,0.0,CartoDB/cartodb,0.0,0.000489387999308105,0.0,1,1.0,0.0,0.006939625260235947
0.0,0.0006535290569072994,0.0,0.0,0.11290322580645161,0.0,0.0008075798592311874,0.008886821730291938,0,0.0,0.0,0.0,0.0006530038175607796,0.0,2013-03-28 20:37:33,0.0004755953749508645,0.0,CartoDB/cartodb,0.0,0.0005019627222828689,0.0,1,1.0,0.0,0.000213526931084183
0.0,0.00010054293183189222,0.0,0.0,0.11290322580645161,0.0,0.0008056170672427722,0.008908473434561734,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2013-03-31 11:52:07,0.00047443945856562124,0.0,CartoDB/cartodb,0.0,0.0005007426871821986,0.0,1,1.0,0.0,0.0
0.0,0.00010054293183189222,0.0,0.0003249214773096502,0.11290322580645161,0.0,0.0008040937247508738,0.008932530883750397,0,0.0,0.0,0.0,0.0002511553144464537,0.0,2013-03-31 14:07:31,0.000474545192935594,0.0,CartoDB/cartodb,0.0,0.0005017686612151131,0.0,1,1.0,0.0,0.0001067634655420915
0.0,0.0,0.0,0.0008664572728257337,0.11290322580645161,0.0,0.0008066175148354602,0.008918898329210154,0,0.0,0.0,0.0,0.0005023106288929074,0.00023668639053254438,2013-03-31 15:28:17,0.00047665616462989516,0.0,CartoDB/cartodb,0.0,0.0005023716088412931,0.0,1,1.0,0.0,0.000213526931084183
0.0,5.027146591594611e-05,0.0,0.00010830715910321672,0.11290322580645161,0.0,0.000807404079432117,0.008924511734020842,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2013-03-31 15:45:45,0.00047774111078423986,0.0,CartoDB/cartodb,0.0,0.0005033669094237391,0.0,1,1.0,0.0,0.0001067634655420915
0.0,0.0,0.0,0.0003249214773096502,0.11290322580645161,0.0,0.000807404079432117,0.008924511734020842,0,0.0,0.0,0.0,0.0001506931886678722,0.0,2013-03-31 17:12:51,0.00047774111078423986,0.0,CartoDB/cartodb,0.0,0.0005033669094237391,0.0,1,1.0,0.0,0.0005871990604815032
0.0,0.0,0.0,0.00021661431820643344,0.11290322580645161,0.0,0.000808690967857785,0.008931728968777442,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2013-03-31 17:22:43,0.0004787387125895065,0.0,CartoDB/cartodb,0.0,0.0005041884680117886,0.0,1,1.0,0.0,0.00016014519831313725
