gh_num_commit_comments,gh_diff_files_added,gh_diff_tests_deleted,gh_diff_files_modified,gh_team_size,gh_diff_doc_files,gh_asserts_cases_per_kloc,gh_sloc,gh_is_pr,git_diff_src_churn,git_diff_test_churn,gh_num_issue_comments,gh_diff_other_files,gh_diff_files_deleted,gh_build_started_at,gh_test_cases_per_kloc,gh_diff_tests_added,gh_project_name,git_num_commits,gh_test_lines_per_kloc,gh_diff_src_files,gh_by_core_team_member,build_failed,gh_num_pr_comments,gh_num_commits_on_files_touched
0.0,0.0075407198873919164,0.0,0.00010830715910321672,0.10080645161290322,0.0,5.27257933279088e-05,0.0009855535017622083,0,0.002044105907059284,0.0,0.0,0.007333735181836448,0.0,2012-11-16 00:03:03,7.523657723731284e-05,0.0,ets-berkeley-edu/calcentral,0.0,7.79234862858168e-05,0.0006277463904582549,1,1.0,0.0,0.0
0.0,0.0,0.0,0.00021661431820643344,0.10080645161290322,0.0,6.275752773375587e-05,0.001012016695869737,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2012-11-16 21:44:54,8.548075461867442e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.022220671416112e-05,0.0,1,0.0,0.0,0.000213526931084183
0.0,0.0,0.0,0.00043322863641286687,0.10080645161290322,0.0,6.387096774193541e-05,0.0009943745664647177,1,0.0,0.0,0.0,0.00020092425155716296,0.0,2012-11-16 21:50:35,8.699734865223154e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.16455021342932e-05,0.0,1,0.0,0.0011273957158962795,0.0001067634655420915
0.0,0.0,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.275752773375587e-05,0.001012016695869737,0,0.0,0.0,0.0,5.023106288929074e-05,0.0,2012-11-16 22:00:49,8.548075461867442e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.022220671416112e-05,0.0,1,0.0,0.0,0.0001067634655420915
0.0,0.0,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.275752773375587e-05,0.001012016695869737,1,0.0,0.0,0.0,5.023106288929074e-05,0.0,2012-11-16 22:05:03,8.548075461867442e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.022220671416112e-05,0.0,1,0.0,0.0,0.00016014519831313725
0.0,0.0,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.275752773375587e-05,0.001012016695869737,0,0.0,0.0,0.0,5.023106288929074e-05,0.0,2012-11-16 22:43:11,8.548075461867442e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.022220671416112e-05,0.0,1,0.0,0.0,0.000213526931084183
0.0,0.0,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.280729579698648e-05,0.0010112147808967816,0,0.0,0.0,0.0,5.023106288929074e-05,0.0,2012-11-16 23:08:07,8.554854268736491e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.02858221143843e-05,0.0,1,0.0,0.0,0.0001067634655420915
0.0,0.00020108586366378444,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.280729579698648e-05,0.0010112147808967816,0,0.0,0.0,0.0,0.0002511553144464537,0.0,2012-11-17 00:04:05,8.554854268736491e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.02858221143843e-05,0.0,1,0.0,0.0,0.000213526931084183
0.0,0.0,0.0,0.00021661431820643344,0.10080645161290322,0.0,6.280729579698648e-05,0.0010112147808967816,0,0.0,0.0,0.0,0.00010046212577858148,0.0,2012-11-17 00:09:50,8.554854268736491e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.02858221143843e-05,0.0,1,0.0,0.0,0.0003202903966262745
0.0,0.00010054293183189222,0.0,0.00010830715910321672,0.10080645161290322,0.0,6.280729579698648e-05,0.0010112147808967816,1,0.0,0.0,0.0,0.0001506931886678722,0.0,2012-11-17 00:37:16,8.554854268736491e-05,0.0,ets-berkeley-edu/calcentral,0.0,8.02858221143843e-05,0.0,1,0.0,0.0,0.00026690866385522876
